0.061398,0.21753,0.51165,0.79058,0.15613,0.23799,0.27892,0.26606,0.15613,0.21753,0.27892,0.24559,0.13566,0.24559,0.25086,0.27132,2.1539,2.232
0.061398,0.22513,0.50679,0.80303,0.16373,0.24559,0.28652,0.26606,0.16373,0.22513,0.28652,0.24559,0.14326,0.24559,0.26606,0.28652,2.1607,2.2128
0.061398,0.20764,0.47369,0.81864,0.14624,0.24559,0.26903,0.24857,0.12875,0.20764,0.26903,0.2281,0.14326,0.2281,0.24857,0.25154,2.167,2.1976
0.061398,0.20466,0.46142,0.82794,0.14326,0.24559,0.27536,0.24559,0.1228,0.20466,0.26606,0.22513,0.13396,0.23443,0.24559,0.24559,2.1697,2.1853
0.061398,0.20466,0.44992,0.83944,0.14326,0.24559,0.28652,0.24593,0.12313,0.20466,0.26639,0.22546,0.1228,0.24559,0.24559,0.24593,2.1566,2.1759
0.061398,0.20466,0.42979,0.87283,0.14326,0.24559,0.28652,0.26606,0.14326,0.20466,0.27327,0.24559,0.1228,0.24559,0.24559,0.26606,2.154,2.1624
0.061398,0.20466,0.42979,0.87473,0.14326,0.24559,0.29183,0.26606,0.14326,0.20466,0.26606,0.24559,0.1228,0.24559,0.24559,0.26606,2.154,2.1411
0.061398,0.20466,0.42979,0.82501,0.16055,0.24559,0.30699,0.26606,0.14326,0.22194,0.28334,0.24559,0.1228,0.24559,0.24559,0.26606,2.154,2.1144
0.061398,0.20466,0.42979,0.77417,0.1489,0.24559,0.30699,0.29571,0.14326,0.2103,0.28652,0.24559,0.1228,0.23077,0.24559,0.26606,2.154,2.0985
0.061398,0.20466,0.42979,0.75462,0.14326,0.24494,0.30765,0.3083,0.14326,0.20466,0.28652,0.24559,0.1228,0.22513,0.24559,0.26606,2.1624,2.0661
0.061398,0.20466,0.40917,0.64239,0.14739,0.22925,0.33571,0.38917,0.14326,0.20466,0.28652,0.24559,0.1228,0.22925,0.24559,0.26606,2.1648,2.0271
0.061398,0.20466,0.35429,0.55458,0.15836,0.24023,0.35766,0.49892,0.14326,0.20466,0.28652,0.24559,0.1228,0.24023,0.24559,0.26606,2.1501,1.9874
0.061398,0.21023,0.31076,0.46713,0.15816,0.24559,0.37952,0.63605,0.14326,0.21023,0.28652,0.24559,0.1228,0.24003,0.24559,0.26606,2.1478,1.9375
0.061398,0.22111,0.2781,0.38003,0.14728,0.24559,0.40129,0.79937,0.14326,0.22111,0.28652,0.24559,0.1228,0.22914,0.24559,0.26606,2.1493,1.8791
0.061398,0.20466,0.24559,0.30699,0.14326,0.22513,0.42979,0.92097,0.14326,0.22513,0.28652,0.24559,0.14326,0.24559,0.26606,0.26606,2.1536,1.8243
0.061398,0.20466,0.24559,0.29423,0.14326,0.22513,0.42979,0.89545,0.14326,0.21236,0.28652,0.25836,0.1305,0.24559,0.26606,0.26606,2.1593,1.7911
0.061398,0.20466,0.24559,0.28652,0.14326,0.22733,0.42979,0.86683,0.14326,0.20466,0.28873,0.26826,0.1228,0.24559,0.26606,0.26606,2.1644,1.7347
0.061398,0.20466,0.24559,0.28652,0.14326,0.24404,0.42979,0.76658,0.14326,0.20466,0.30543,0.28497,0.1228,0.24559,0.26606,0.26606,2.1632,1.6848
0.061398,0.20466,0.24559,0.27807,0.14326,0.23714,0.4467,0.72342,0.14326,0.21312,0.30699,0.29498,0.1228,0.24559,0.2576,0.26606,2.1555,1.6455
0.061398,0.22477,0.24559,0.26606,0.14326,0.22549,0.5332,0.57161,0.14326,0.22513,0.32782,0.32746,0.1429,0.24559,0.24595,0.26606,2.1416,1.6303
0.061398,0.20865,0.24559,0.26606,0.14326,0.2416,0.58155,0.50714,0.14326,0.22513,0.34393,0.32746,0.12679,0.24559,0.26207,0.26606,2.0927,1.6107
0.061398,0.20466,0.24559,0.26606,0.14326,0.24559,0.61398,0.42979,0.14326,0.22513,0.38885,0.32746,0.1228,0.24559,0.26606,0.26606,2.0274,1.5894
0.061398,0.20466,0.24559,0.26606,0.14326,0.24559,0.61398,0.37966,0.14326,0.22513,0.43898,0.31075,0.1228,0.24559,0.26606,0.26606,1.9807,1.5748
0.075909,0.21917,0.2601,0.28057,0.14326,0.27461,0.61398,0.35388,0.15777,0.23964,0.49379,0.3215,0.13731,0.24559,0.26606,0.28057,1.9556,1.5656
0.081864,0.22513,0.26606,0.28652,0.16373,0.28652,0.59352,0.32746,0.16373,0.26606,0.55258,0.34792,0.14326,0.26606,0.26606,0.28652,1.9294,1.5512
0.081864,0.22513,0.25368,0.27414,0.16373,0.27414,0.55637,0.31508,0.16373,0.26606,0.58973,0.34792,0.14326,0.26606,0.26606,0.28652,1.9012,1.5301
0.061398,0.22513,0.24559,0.24559,0.14326,0.24559,0.42979,0.28652,0.14326,0.24559,0.65491,0.30699,0.1228,0.24559,0.26606,0.28652,1.8768,1.5003
0.044979,0.20871,0.22917,0.24559,0.14326,0.24559,0.36411,0.27011,0.12684,0.24559,0.67133,0.29057,0.1228,0.24559,0.24964,0.27011,1.8459,1.4575
0.056911,0.18419,0.22513,0.24559,0.14326,0.24559,0.28652,0.24559,0.14326,0.27055,0.67538,0.26157,0.1228,0.24559,0.24559,0.26606,1.8116,1.411
0.040932,0.18419,0.22513,0.24559,0.14326,0.24559,0.28652,0.24559,0.14326,0.28652,0.67538,0.24559,0.1228,0.24559,0.24559,0.26606,1.776,1.3665
0.040932,0.19687,0.22513,0.25827,0.14326,0.24559,0.28652,0.24559,0.14326,0.31187,0.6627,0.24559,0.1228,0.24559,0.25827,0.26606,1.7558,1.3393
0.053441,0.20466,0.22513,0.25355,0.14326,0.24559,0.28652,0.24559,0.14326,0.35248,0.62989,0.24559,0.13531,0.24559,0.27857,0.26606,1.7356,1.3152
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.26996,0.26216,0.14326,0.40153,0.5477,0.24559,0.12669,0.24559,0.28652,0.24949,1.7024,1.2948
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.26606,0.24559,0.14326,0.47072,0.45025,0.24559,0.1228,0.24559,0.26606,0.26606,1.6391,1.2805
0.061398,0.20466,0.22513,0.24559,0.14326,0.26606,0.26606,0.24559,0.14326,0.51165,0.38885,0.24559,0.1228,0.26606,0.26606,0.26606,1.5494,1.283
0.061398,0.20466,0.22513,0.24559,0.15565,0.26606,0.26606,0.24559,0.14326,0.52404,0.37646,0.24559,0.1228,0.26606,0.26606,0.26606,1.4756,1.2855
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.24559,0.22513,0.14326,0.53212,0.32746,0.24559,0.1228,0.28652,0.28652,0.26606,1.4423,1.281
0.061398,0.20466,0.22513,0.24559,0.1514,0.24559,0.25373,0.23326,0.1514,0.55653,0.31932,0.24559,0.13093,0.31094,0.27839,0.26606,1.442,1.2744
0.061398,0.20466,0.22513,0.24559,0.16373,0.24559,0.26606,0.24559,0.16373,0.59352,0.30699,0.24559,0.14326,0.34792,0.26606,0.26606,1.438,1.2414
0.060906,0.20417,0.22513,0.24559,0.16373,0.24559,0.24559,0.24559,0.18419,0.57256,0.3065,0.24559,0.14375,0.38984,0.26606,0.26557,1.4339,1.1903
0.040932,0.18419,0.22513,0.24559,0.16373,0.24559,0.24559,0.24559,0.18419,0.55258,0.28652,0.24559,0.16373,0.42979,0.26606,0.24559,1.4388,1.122
0.040932,0.18419,0.22513,0.24559,0.14326,0.24559,0.24559,0.24559,0.22513,0.51165,0.28652,0.24559,0.20466,0.47072,0.26606,0.24559,1.3845,1.1028
0.056984,0.20025,0.22513,0.24559,0.14326,0.24559,0.24559,0.24559,0.24118,0.4635,0.28652,0.24559,0.23676,0.48677,0.26606,0.24559,1.3098,1.1055
0.061398,0.20466,0.22513,0.24559,0.16373,0.24559,0.24559,0.24559,0.26606,0.36839,0.28652,0.24559,0.30699,0.47072,0.26606,0.24559,1.234,1.1171
0.061398,0.20466,0.22513,0.26606,0.14326,0.24559,0.24559,0.24559,0.32759,0.30696,0.26606,0.22513,0.38896,0.45019,0.26606,0.26606,1.2101,1.107
0.061398,0.20466,0.22513,0.26606,0.14326,0.24559,0.24559,0.24559,0.40932,0.28652,0.26606,0.22513,0.45025,0.40932,0.26606,0.26606,1.1791,1.0966
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.26218,0.24559,0.47072,0.26218,0.28652,0.24559,0.49506,0.33629,0.26606,0.26606,1.1387,1.0881
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.24559,0.24559,0.47072,0.24559,0.28652,0.24559,0.51165,0.28652,0.26606,0.26606,1.083,1.0896
0.061398,0.20466,0.22513,0.24559,0.16373,0.24559,0.24559,0.24559,0.47072,0.24559,0.28652,0.24559,0.51165,0.26606,0.24559,0.26606,1.0257,1.0933
0.061398,0.20466,0.22513,0.266,0.16373,0.24559,0.26606,0.24559,0.45019,0.24559,0.28652,0.24559,0.51171,0.266,0.24559,0.26606,0.97467,1.0922
0.061398,0.20466,0.22513,0.24559,0.16373,0.24559,0.26606,0.24559,0.42979,0.24559,0.28652,0.24559,0.53212,0.24559,0.24559,0.26606,0.93453,1.0821
0.05323,0.19649,0.21696,0.23742,0.14739,0.23742,0.24972,0.23742,0.38078,0.22926,0.27836,0.23742,0.58113,0.24559,0.24559,0.25789,0.90858,1.0596
0.042372,0.18563,0.2061,0.22657,0.12568,0.22657,0.22801,0.22657,0.31563,0.20754,0.2675,0.22657,0.64627,0.24559,0.24559,0.24703,0.88987,1.0306
0.049036,0.1923,0.23323,0.24559,0.15137,0.23323,0.24559,0.23323,0.27842,0.21276,0.27416,0.22513,0.73252,0.26606,0.24559,0.2537,0.87884,0.99641
0.061398,0.20466,0.24559,0.24559,0.16373,0.24559,0.24559,0.24559,0.26606,0.22513,0.28652,0.22513,0.75724,0.26606,0.24559,0.26606,0.87665,0.97451
0.061398,0.20466,0.22513,0.24559,0.16373,0.24559,0.24559,0.24559,0.22513,0.22513,0.28652,0.22513,0.77771,0.26606,0.24559,0.26606,0.87392,0.93312
0.040932,0.20466,0.22513,0.24917,0.16373,0.22513,0.24559,0.24559,0.18062,0.22513,0.26606,0.22513,0.77414,0.26248,0.26248,0.26606,0.8715,0.88553
0.040932,0.20466,0.22513,0.26606,0.16373,0.22513,0.24559,0.24559,0.16373,0.22513,0.26606,0.22513,0.75724,0.24559,0.24559,0.26606,0.87009,0.84171
0.049029,0.20466,0.22513,0.25796,0.14326,0.23322,0.24559,0.24559,0.14326,0.20466,0.27843,0.23322,0.72058,0.24559,0.24559,0.26606,0.86023,0.81098
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.24559,0.24559,0.14326,0.20466,0.26606,0.24559,0.69585,0.24559,0.24559,0.26606,0.84258,0.77883
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.24559,0.24559,0.14326,0.20466,0.26606,0.24559,0.65491,0.24559,0.22513,0.26606,0.81649,0.74337
0.040932,0.20466,0.22131,0.24559,0.14326,0.24559,0.26224,0.24559,0.14326,0.20466,0.26606,0.24559,0.65109,0.24559,0.22895,0.26606,0.78277,0.70121
0.040932,0.20466,0.20466,0.24559,0.14326,0.24559,0.24559,0.24559,0.14326,0.20466,0.26606,0.24559,0.63445,0.24559,0.24559,0.26606,0.75331,0.66735
0.061398,0.19633,0.21299,0.24559,0.14326,0.22513,0.25392,0.24559,0.14326,0.2168,0.27439,0.24559,0.63445,0.22513,0.24559,0.24559,0.7772,0.64326
0.061398,0.18419,0.22513,0.24559,0.14326,0.22513,0.26606,0.24559,0.14326,0.20466,0.28652,0.24546,0.63445,0.22526,0.24559,0.24573,0.86906,0.62989
0.061398,0.19628,0.22513,0.24559,0.14326,0.23721,0.25397,0.24559,0.14326,0.20466,0.28652,0.22513,0.63445,0.24559,0.24559,0.26606,0.76796,0.61761
0.061398,0.20466,0.22513,0.24559,0.14326,0.24195,0.24559,0.24559,0.14326,0.20831,0.28652,0.22513,0.64174,0.24924,0.24924,0.26241,0.74455,0.60958
0.061398,0.20466,0.22513,0.24559,0.14326,0.22513,0.24559,0.24559,0.14326,0.22513,0.28652,0.22513,0.67538,0.26606,0.26606,0.24559,0.76688,0.60525
0.081864,0.20466,0.24559,0.24559,0.16373,0.24559,0.26606,0.24559,0.15532,0.22513,0.28652,0.24559,0.68743,0.27811,0.26606,0.27447,0.78438,0.60677
0.081864,0.20466,0.24559,0.24559,0.16373,0.24559,0.26606,0.24559,0.14326,0.22513,0.28652,0.24559,0.67538,0.26606,0.26606,0.28652,0.85303,0.60525
0.065793,0.20466,0.24559,0.26166,0.14766,0.22952,0.24999,0.24559,0.15933,0.22513,0.27045,0.22952,0.62717,0.28213,0.24999,0.27045,0.92154,0.60536
0.061398,0.20466,0.24238,0.26606,0.14647,0.22834,0.24559,0.24559,0.16373,0.22513,0.26606,0.22513,0.60435,0.28973,0.2488,0.26606,0.97603,0.60881
0.061398,0.20466,0.22513,0.25003,0.1477,0.24559,0.26162,0.24559,0.1477,0.22513,0.25003,0.22513,0.48847,0.3711,0.26606,0.26606,0.9919,0.62404
0.061398,0.20466,0.23257,0.24559,0.14326,0.24559,0.26606,0.24559,0.14326,0.22513,0.25304,0.22513,0.42605,0.41119,0.26606,0.26606,0.98847,0.62147
0.061398,0.20466,0.24559,0.24559,0.14326,0.24559,0.26603,0.24559,0.14329,0.22513,0.26609,0.22515,0.34782,0.45033,0.26606,0.26603,0.98308,0.61132
0.061398,0.20466,0.24175,0.24559,0.14326,0.24559,0.24944,0.24559,0.16373,0.22513,0.28268,0.24559,0.25068,0.52703,0.26606,0.24944,0.99641,0.6091
0.061398,0.20466,0.2308,0.24559,0.14326,0.24559,0.26038,0.24559,0.16373,0.22513,0.27173,0.24559,0.2069,0.57081,0.26606,0.26038,1.1718,0.609
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.25041,0.24559,0.16373,0.22513,0.26606,0.24559,0.1529,0.60916,0.26606,0.26606,1.2773,0.59609
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.24559,0.24559,0.16373,0.22513,0.26606,0.24559,0.14326,0.60572,0.27432,0.26606,1.3349,0.57859
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.24559,0.24559,0.16373,0.22513,0.28626,0.24559,0.14326,0.57332,0.30672,0.26606,1.3828,0.59803
0.061398,0.20466,0.24111,0.24559,0.14326,0.24559,0.24559,0.24559,0.14774,0.22513,0.28652,0.24559,0.14326,0.54108,0.32297,0.26606,1.4154,0.60452
0.061398,0.20466,0.24175,0.24559,0.14326,0.24559,0.24559,0.24559,0.14326,0.22513,0.28652,0.24559,0.13942,0.52443,0.33514,0.26606,1.4468,0.59465
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.24559,0.24559,0.14326,0.22513,0.28652,0.22948,0.1228,0.44285,0.43284,0.26606,1.4942,0.56468
0.061398,0.212,0.23247,0.24559,0.14326,0.24559,0.24559,0.24559,0.14326,0.22513,0.28652,0.22513,0.13014,0.40777,0.47227,0.26606,1.5464,0.57567
0.061398,0.20571,0.24559,0.26501,0.14326,0.22617,0.26501,0.24559,0.14326,0.22513,0.28652,0.24455,0.14326,0.32955,0.55049,0.26606,1.5996,0.59296
0.061398,0.20466,0.24559,0.25544,0.14326,0.22513,0.26606,0.24559,0.14326,0.22513,0.28652,0.24559,0.14326,0.31684,0.57382,0.26606,1.6535,0.61114
0.061398,0.20466,0.24559,0.24559,0.14326,0.22839,0.26606,0.24559,0.14326,0.22513,0.28979,0.24886,0.14326,0.30699,0.59678,0.26932,1.6984,0.62225
0.061398,0.22015,0.24559,0.26108,0.14326,0.24559,0.26606,0.2301,0.14326,0.22513,0.2915,0.25057,0.14326,0.2915,0.62947,0.28652,1.7379,0.62278
0.053501,0.21723,0.23769,0.25816,0.14326,0.23769,0.25816,0.22513,0.13536,0.21723,0.27863,0.23769,0.13536,0.27073,0.62655,0.27863,1.7752,0.61333
0.050779,0.20466,0.22513,0.24559,0.14326,0.22513,0.24559,0.22513,0.1228,0.20466,0.26606,0.23497,0.1228,0.25544,0.61398,0.26606,1.8254,0.58747
0.072851,0.20466,0.23658,0.24559,0.14326,0.23658,0.24559,0.23658,0.13425,0.21611,0.27751,0.24559,0.13425,0.27751,0.61398,0.27751,1.8854,0.56117
0.081864,0.20466,0.24559,0.26606,0.16373,0.24559,0.26606,0.26606,0.14326,0.22513,0.30699,0.24559,0.14326,0.26606,0.61398,0.30699,1.9045,0.53698
0.074071,0.20466,0.2378,0.25827,0.15594,0.2378,0.25827,0.25827,0.13547,0.22513,0.2992,0.2378,0.13547,0.25827,0.60619,0.30699,1.8741,0.51571
0.053772,0.19703,0.22513,0.23797,0.13564,0.22513,0.23797,0.23797,0.1228,0.2175,0.2789,0.22513,0.1228,0.23797,0.57826,0.31462,1.8777,0.50552
0.060889,0.20415,0.22513,0.24508,0.14275,0.22513,0.22513,0.24508,0.1228,0.20466,0.26606,0.24508,0.1228,0.24508,0.55258,0.32746,1.8244,0.5396
0.061398,0.20466,0.22513,0.26171,0.14326,0.22513,0.24124,0.24559,0.13891,0.20466,0.28217,0.24559,0.13891,0.26171,0.5687,0.32746,1.77,0.57726
0.061398,0.20466,0.23696,0.26606,0.1551,0.22513,0.24559,0.24559,0.14326,0.20466,0.28652,0.23376,0.14326,0.25422,0.57305,0.32746,1.77,0.57805
0.061398,0.20466,0.22975,0.25021,0.16373,0.24097,0.26144,0.24559,0.14326,0.2205,0.28652,0.22513,0.14326,0.24559,0.60474,0.31161,1.77,0.58007
0.040932,0.18419,0.22513,0.24559,0.14326,0.22513,0.24559,0.22513,0.14326,0.20466,0.26606,0.22513,0.1228,0.24559,0.61398,0.28652,1.8168,0.581
0.040932,0.18419,0.22513,0.24559,0.14326,0.22513,0.24559,0.22513,0.12424,0.20466,0.26606,0.22513,0.1228,0.24559,0.63301,0.2675,1.8752,0.5774
0.05229,0.19555,0.22513,0.24559,0.14326,0.23648,0.24559,0.23648,0.13415,0.20466,0.27742,0.23648,0.13415,0.25695,0.6458,0.27742,1.8131,0.55846
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.24559,0.24559,0.14326,0.21637,0.28652,0.24559,0.14326,0.27777,0.6432,0.27481,1.7803,0.56925
0.061398,0.20466,0.22513,0.22998,0.14326,0.24559,0.24559,0.22998,0.14326,0.20951,0.28652,0.24559,0.14326,0.30214,0.60322,0.26606,1.7783,0.59134
0.061398,0.20466,0.22513,0.22513,0.14326,0.24559,0.24559,0.22513,0.14326,0.20466,0.28652,0.24559,0.14326,0.36839,0.51165,0.26606,1.8029,0.6218
0.061398,0.20466,0.23501,0.23501,0.15314,0.24559,0.25547,0.23501,0.14326,0.20466,0.27664,0.23571,0.14326,0.45732,0.4326,0.26606,1.7311,0.64282
0.061398,0.20466,0.24559,0.24559,0.16373,0.24559,0.26606,0.24559,0.14326,0.20466,0.26606,0.22513,0.14326,0.55258,0.34792,0.26606,1.6551,0.64466
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.26606,0.24559,0.14326,0.20466,0.28652,0.24559,0.14326,0.59352,0.30699,0.26606,1.5779,0.63384
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.26606,0.24559,0.14326,0.21985,0.28652,0.24559,0.15845,0.60871,0.2918,0.26606,1.5027,0.60831
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.26606,0.24559,0.16373,0.22513,0.28652,0.24559,0.18419,0.59352,0.26606,0.26606,1.4253,0.58686
0.041754,0.20466,0.22513,0.24559,0.14326,0.24559,0.24641,0.24559,0.14408,0.22513,0.28652,0.24559,0.22348,0.53458,0.26606,0.26606,1.3464,0.57859
0.040932,0.20466,0.22513,0.24559,0.16373,0.24559,0.24559,0.24559,0.14326,0.20466,0.28652,0.22513,0.32746,0.45025,0.26606,0.26606,1.2754,0.58305
0.061398,0.20466,0.22513,0.24559,0.16086,0.24273,0.24559,0.22513,0.16373,0.20466,0.28652,0.22799,0.49078,0.38312,0.26606,0.26606,1.2388,0.59298
0.061398,0.20466,0.22513,0.24559,0.14326,0.22513,0.24559,0.22513,0.16373,0.20466,0.28652,0.24559,0.61398,0.34792,0.26606,0.26606,1.206,0.60691
0.061398,0.20466,0.22513,0.24559,0.14326,0.22513,0.24559,0.24559,0.16373,0.20466,0.26606,0.24559,0.69585,0.28652,0.26606,0.26606,1.0914,0.62673
0.061398,0.20466,0.22513,0.24559,0.14326,0.22513,0.24559,0.24559,0.16373,0.22322,0.26606,0.24559,0.7144,0.26797,0.2475,0.26606,0.88303,0.65025
0.040932,0.18419,0.22513,0.22513,0.1228,0.22513,0.24559,0.22513,0.14326,0.20466,0.26606,0.22513,0.68435,0.23985,0.22513,0.24559,0.49672,0.65369
0.040932,0.18727,0.22513,0.2282,0.12587,0.22513,0.24559,0.2282,0.14634,0.20466,0.26913,0.22513,0.64569,0.2282,0.2282,0.24559,0.6024,0.66627
0.040932,0.20466,0.22513,0.24559,0.14326,0.22513,0.24559,0.24559,0.16373,0.20466,0.28652,0.22513,0.59352,0.24559,0.24559,0.24559,0.89718,0.67568
0.061398,0.20466,0.22513,0.24559,0.14326,0.22513,0.24559,0.24559,0.16373,0.22513,0.28652,0.24559,0.53212,0.24559,0.24559,0.24559,0.84142,0.65826
0.061398,0.20466,0.22513,0.24559,0.14326,0.24473,0.2652,0.24559,0.14412,0.20552,0.28652,0.24559,0.47329,0.24559,0.24559,0.24559,0.80931,0.65199
0.061398,0.20466,0.22513,0.24559,0.14326,0.24559,0.26606,0.24559,0.14326,0.22513,0.28652,0.24559,0.42979,0.24559,0.24559,0.26606,0.7778,0.6535
0.061398,0.20466,0.22513,0.24849,0.14326,0.24559,0.26606,0.24559,0.16663,0.22223,0.26606,0.24559,0.38596,0.24559,0.26316,0.26606,0.74084,0.66121
0.061398,0.20466,0.22513,0.26606,0.14326,0.24559,0.26606,0.24559,0.18419,0.20466,0.26606,0.24559,0.36839,0.24559,0.24559,0.26606,0.72162,0.68541
0.054189,0.19745,0.22513,0.23838,0.15652,0.23838,0.25885,0.24559,0.20466,0.21792,0.27932,0.23838,0.29862,0.23838,0.24559,0.25885,0.70553,0.72842
0.040932,0.18419,0.22513,0.22513,0.14326,0.22513,0.24559,0.24559,0.20466,0.20466,0.26606,0.22513,0.24559,0.22513,0.24559,0.24559,0.68627,0.79242
0.040932,0.16373,0.20466,0.22513,0.14326,0.22513,0.24559,0.22513,0.18419,0.20466,0.26606,0.22513,0.18419,0.22513,0.24559,0.24559,0.65121,0.88247
0.040932,0.18419,0.20773,0.2282,0.14326,0.22513,0.24559,0.22513,0.18726,0.18726,0.26913,0.22513,0.14326,0.2282,0.24559,0.24559,0.61121,0.97959
0.040932,0.18419,0.22513,0.24559,0.14326,0.22513,0.24559,0.22513,0.20466,0.20466,0.28652,0.22513,0.14326,0.24559,0.24559,0.24559,0.58182,1.0518
0.061398,0.20466,0.23222,0.24559,0.14326,0.24559,0.26606,0.24559,0.22513,0.22513,0.28652,0.24559,0.14326,0.24559,0.24559,0.26606,0.57108,1.082
0.061398,0.20466,0.24559,0.24559,0.14326,0.24559,0.26606,0.24559,0.22513,0.22513,0.28652,0.24559,0.14326,0.24559,0.24559,0.26606,0.55907,1.1062
0.050338,0.20466,0.23453,0.24559,0.14326,0.23453,0.255,0.23453,0.21407,0.20466,0.27546,0.23453,0.14326,0.23453,0.255,0.26606,0.56159,1.1166
0.043517,0.20466,0.22513,0.24559,0.14326,0.22513,0.24301,0.22513,0.20466,0.20725,0.26606,0.22513,0.14326,0.22771,0.24559,0.26347,0.57759,1.1134
0.061398,0.20466,0.22513,0.24559,0.14326,0.22513,0.22513,0.22513,0.20466,0.22513,0.26606,0.22513,0.14326,0.24559,0.24559,0.24559,0.5685,1.0997
0.081864,0.20466,0.22513,0.26606,0.16373,0.24559,0.24919,0.24559,0.22153,0.22153,0.28652,0.24559,0.16013,0.24559,0.26247,0.26247,0.57797,1.1
0.081864,0.20466,0.22513,0.26606,0.16373,0.24559,0.2655,0.24559,0.20522,0.20522,0.28652,0.24559,0.14382,0.24559,0.24615,0.24615,0.59095,1.116
